ASW,-0.174179494861595,0.456700483462476,-0.050158765439010,0.035814201372050,0.033090032628271,0.005084748664742,-0.002668701395331,-0.000628360258195,0.015782109785490,0.003190133171149,0.003684764771812,0.004680531563485,-0.001793705287841,-0.002749746171488,0.005559773050883,0.002223341768105,-0.000499294101247,0.004062625884695,0.001384566867166,-0.005795727037111,0.003700132710381,-0.000760410572420,-0.007317463518553,0.003208228016875,0.001834979240528
Albania_Barc_PostMedieval,0.040413037404459,-0.004184319162325,0.007466876137064,-0.025153882098533,-0.047319829099711,0.023826172161131,0.000917117530435,-0.001055996739719,-0.022966851475268,-0.002881368666468,0.000344981267543,-0.010079086581898,0.017380122995616,-0.006404039722874,0.004402677887934,0.005957475240171,-0.000402910399115,0.009385252077188,0.007430846450660,0.008613410167650,0.006904114858028,0.000971506582038,0.006266914890629,0.008723025313233,0.006901328558747
Albania_Cinamak_IA,0.115751793026822,0.000860814297002,0.002230636092719,-0.038058487296327,-0.014189056041144,-0.017933392442232,0.010097936898993,0.005435984583083,0.017017205302973,0.006065756344253,0.003865174521905,0.002239336669110,0.003112642041012,0.010164316558130,-0.008145848766847,0.014034080909052,-0.005218042784352,-0.002187965286879,0.007420293384213,0.009059329211950,0.000842698456638,-0.010485220359977,0.005299295929873,-0.012377436358095,0.004177308577731
Argentina_BeagleChannel_100BP_Yamana,-0.347213827063467,-0.169925568417816,-0.115033826374658,0.352299966825115,-0.199170562217631,-0.028278105931853,0.002672399042064,0.001736525386924,-0.014586207822886,0.020294478613510,0.020992012659349,-0.004689581010079,0.002115016350968,-0.002431253237472,-0.003504839682422,0.009557356541534,-0.003616117352443,0.003268841946337,-0.000825407134934,0.003869266537645,-0.005430305276101,0.007880709847446,0.010316718776057,-0.002136927137146,0.005761707380019
Argentina_BuenosAires_2600BP,-0.345285819009324,-0.158931419739654,-0.098951318334966,0.341424107947956,-0.188350145255570,-0.020726273265590,-0.003771465502952,0.000096958706657,-0.013292919244395,0.004750588814214,0.004541267997619,0.012210184353955,0.008534948344475,0.004754668106788,-0.010232136482106,0.012387479496621,0.001612718723593,-0.001134563462125,0.000317298150121,-0.007760515264185,0.005944046521134,-0.000013774785156,0.005811741098914,-0.000645377951873,0.004735186739175
Argentina_BuenosAires_7700BP,-0.356018588131043,-0.132738118438235,-0.117470902281378,0.337225506295148,-0.179274440732780,-0.024678706990571,-0.005160158096378,0.001286820554484,-0.027600141131286,0.027690905413516,-0.000104749692275,0.011107278655777,0.008505886566974,0.010494320636869,-0.000321649387406,0.008246631835433,0.003757232877313,0.001709607012865,-0.015943920712252,0.014902636314921,-0.011980656883186,-0.015949863928235,0.010826820693369,-0.009229492479781,-0.005613395578450
Argentina_BuenosAires_900BP,-0.341692037711762,-0.148144374858861,-0.113720913430319,0.344397913779797,-0.192772536971235,-0.040835063232641,0.033109107465331,0.005544511458807,-0.037434245115497,0.029088063200948,0.016558103013648,0.021134987642519,0.008427726147049,0.010176496112118,0.004322105653761,0.003512349015581,-0.007857511697931,0.013321200658112,-0.002141702149698,-0.001395987498375,0.016926915671504,0.026837024824838,0.013846742671143,-0.001787998154274,0.020764396688826
Argentina_Catamarca_1200BP,-0.287434205883895,-0.155614149611990,-0.142934955122094,0.362064776206708,-0.226709812079904,-0.014423988423571,0.018495202773403,0.009257227265051,-0.002189088235222,0.005748155473666,0.011552681998166,-0.007139217834168,0.052738814768528,-0.008222359786865,0.023860098094591,-0.022175282321029,0.023120032892807,0.012375404350507,-0.010015590003596,-0.000257115777727,-0.031138712936800,-0.003656573233211,0.017841846587178,-0.032750075407276,-0.007516084528024
Argentina_Catamarca_1200BP_Agropastoral,-0.338448692845503,-0.153726445643491,-0.110809194385146,0.356878666500529,-0.192001127707064,-0.021095033672103,0.004846714718556,-0.003121706750085,-0.014147465866389,0.012109547114449,0.012063203959949,0.004715900751565,0.010986170030064,-0.002365169752056,-0.000123909961311,0.013682920788842,-0.006452335097165,-0.008477290831623,-0.002694280742071,0.012511583751056,0.007824067402594,-0.002191537395294,0.007431368169620,-0.007595319687724,0.001574954243603
Argentina_Cordoba_1800BP,-0.343240850945077,-0.160006432229603,-0.112446256102171,0.366901242949629,-0.201660273842580,-0.025381227486326,0.008842853082502,-0.004091781072091,-0.019944543124978,0.010617968771107,0.008504800773453,-0.000050439811851,0.011886618524051,-0.005535570513941,0.000785011525438,0.004732501817545,-0.000075544969348,-0.004101017441136,0.004788612287814,0.002820818747859,0.002348830904357,-0.002552809426135,0.007830935479229,0.001087516018422,-0.000584701796350
